system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
44,0.6031282761726867,Nanjing,23,32.13049192474499,118.56189698630475,45.014645840000014,2.7023801317023626,6.3818355,0.0,1.6843152,0.047176184471357956,0.04013227205723524,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.36948521140341956,Nanjing,15,32.13049192474499,118.56638856272535,44.47801670000001,2.1657509917023603,7.5504866,0.0,0.28983843,0.08618288648237164,0.043704139398566134,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.5246462245782216,Nanjing,23,32.13049192474499,118.57088013914594,45.56494706000001,3.252681351702357,18.929392,0.0,1.1892105,0.07960834591649472,0.04204603910135726,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.4327169286976145,Nanjing,13,32.134983501165586,118.55740540988415,42.12300091999998,-0.18926478829767035,5.4019547,0.0,1.0979991,0.12769189648414878,0.06716899245723405,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.5613098224947373,Nanjing,15,32.134983501165586,118.56189698630475,42.20845142000002,-0.1038142882976345,8.477364,0.0,0.66987544,0.056288781378848046,0.04046515873275124,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.6515823096180191,Nanjing,16,32.134983501165586,118.56638856272535,41.48554019000005,-0.8267255182976001,9.613625,0.0,0.3613786,0.05101213878235565,0.04266526659305852,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.5851124159027157,Nanjing,20,32.134983501165586,118.57088013914594,46.18702670000002,3.8747609917023667,8.840371,0.0,0.37378106,0.0804157799076555,0.04259846416035933,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.3726409080138962,Nanjing,18,32.134983501165586,118.57537171556655,43.21676732000003,0.9045016117023792,6.1713552,0.0,1.0430944,0.11300633125938475,0.03617644083819219,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.45267128984310795,Nanjing,25,32.134983501165586,118.57986329198714,41.12664809000003,-1.18561761829762,4.6792393,0.0,0.6521548,0.09375113704507905,0.039856099989265203,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.37568996276240796,Nanjing,20,32.134983501165586,118.58435486840774,41.77436288000001,-0.5379028282976392,3.3231578,0.0,1.3948265,0.1049544720703529,0.044096919087072216,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.4190063238945893,Nanjing,36,32.134983501165586,118.61130432693132,37.79578760000004,-4.516478108297612,1.6023129,0.0,0.7975854,0.2088452023971412,0.03771659580525011,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.42290678940480575,Nanjing,12,32.139475077586184,118.56189698630475,40.85491550000003,-1.457350208297619,8.55673,0.0,0.5308552,0.06583097105612978,0.12867990683298558,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.4440464368269134,Nanjing,13,32.139475077586184,118.56638856272535,44.28318955999998,1.9709238517023309,7.12309,0.0,0.5763728,0.10389868768218619,0.05525505182763132,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.4910679572046949,Nanjing,17,32.139475077586184,118.57088013914594,41.974317050000025,-0.337948658297627,6.9939327,0.0,0.7566456,0.10316191932473046,0.04180902351911824,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.33030813643708823,Nanjing,14,32.139475077586184,118.57537171556655,41.15570126000003,-1.1565644482976225,3.9511871,0.0,0.5956109,0.15658303337792556,0.0445112151093781,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.4860683320555836,Nanjing,19,32.139475077586184,118.57986329198714,38.665673690000034,-3.6465920182976177,3.5252256,0.0,0.8143821,0.0889910085281978,0.04042657579605778,"{""type"":""MultiPoint"",""coordinates"":[]}"
