system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
42,0.47091300619820897,Shanghai,5,31.780148963938373,121.2703175679251,37.836803840000016,-6.725053217549949,2.2237506,0.0,0.06819179,0.08274979619583224,0.04985351830392199,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,0.41875805190971327,Shanghai,5,31.780148963938373,121.27480914434571,37.34119094000005,-7.220666117549918,2.7417102,0.0,0.0,0.0879736458753339,0.0506823321726794,"{""type"":""MultiPoint"",""coordinates"":[]}"
44,0.3177699005464092,Shanghai,4,31.780148963938373,121.30625017928989,37.09167548000005,-7.470181577549916,5.7898293,0.0,0.06819179,0.11592764023225754,0.09222041807203953,"{""type"":""MultiPoint"",""coordinates"":[]}"
45,0.30479383608326316,Shanghai,4,31.780148963938373,121.44548904832841,40.80535421000002,-3.756502847549946,1.979908,0.0,0.057968166,0.1299458864211504,0.04603339099724378,"{""type"":""MultiPoint"",""coordinates"":[]}"
46,0.4050913547897445,Shanghai,5,31.78464054035897,121.22540180371914,37.56336224000006,-6.998494817549904,1.4678085,0.0,0.08950346,0.07863177670099374,0.06699665918547128,"{""type"":""MultiPoint"",""coordinates"":[]}"
47,0.31311720199882986,Shanghai,4,31.78464054035897,121.24336810940153,36.84557804000002,-7.716279017549944,1.1792095,0.0,0.08950346,0.10473211025819182,0.11145142782479525,"{""type"":""MultiPoint"",""coordinates"":[]}"
48,0.4950006956600451,Shanghai,5,31.78464054035897,121.31074175571048,38.27089238000002,-6.290964677549944,19.399305,0.0,0.06819507,0.07601662695274822,0.064621242744449,"{""type"":""MultiPoint"",""coordinates"":[]}"
49,0.31083002913510427,Shanghai,4,31.78913211677957,121.3017586028693,38.28456446000001,-6.277292597549952,9.805765,0.0,0.068198346,0.16538459474395495,0.04727307366556488,"{""type"":""MultiPoint"",""coordinates"":[]}"
50,0.39811600631219335,Shanghai,6,31.78913211677957,121.36464067275766,38.730616069999996,-5.831240987549968,4.8192315,0.0,0.089505956,0.0936757971503539,0.04960831344942562,"{""type"":""MultiPoint"",""coordinates"":[]}"
51,0.36460733858984895,Shanghai,4,31.78913211677957,121.43201431906662,39.42960116000006,-5.1322558975499035,2.3054845,0.0,0.057968166,0.14866082029766403,0.0467230080103036,"{""type"":""MultiPoint"",""coordinates"":[]}"
52,0.5630820934039851,Shanghai,5,31.793623693200168,121.2882838736075,35.625344900000016,-8.936512157549949,4.204018,0.0,0.057968166,0.08985140699272355,0.04620882988286515,"{""type"":""MultiPoint"",""coordinates"":[]}"
53,0.35842829731786074,Shanghai,4,31.793623693200168,121.2927754500281,36.760127539999985,-7.80172951754998,4.23034,0.0,0.08950845,0.1716851365944261,0.0482182140215574,"{""type"":""MultiPoint"",""coordinates"":[]}"
54,0.3389551515491413,Shanghai,5,31.793623693200168,121.31523333213109,35.60654579000001,-8.955311267549952,8.466901,0.0,0.08950845,0.0926768974667149,0.09672960750426032,"{""type"":""MultiPoint"",""coordinates"":[]}"
55,0.3387776131712599,Shanghai,4,31.798115269620762,121.3017586028693,36.69518516000002,-7.866671897549942,4.2169256,0.0,0.0,0.11838116322178394,0.06941645890765358,"{""type"":""MultiPoint"",""coordinates"":[]}"
56,0.3982738418126246,Shanghai,4,31.811589998882557,121.2882838736075,37.149781820000044,-7.412075237549921,4.785118,0.0,0.08951845,0.11893728308496065,0.06710533252044115,"{""type"":""MultiPoint"",""coordinates"":[]}"
57,0.5544351083725425,Shanghai,5,31.811589998882557,121.33769121423407,37.983778700000016,-6.578078357549948,1.8496408,0.0,0.08951845,0.054535510001837144,0.036526024724090736,"{""type"":""MultiPoint"",""coordinates"":[]}"
58,0.40407321737695706,Shanghai,5,31.816081575303155,121.22091022729853,36.45592376000002,-8.105933297549946,4.049802,0.0,0.08952095,0.09103817124303211,0.056365782805882836,"{""type"":""MultiPoint"",""coordinates"":[]}"
59,0.4845407929079717,Shanghai,5,31.816081575303155,121.22540180371914,38.113663460000026,-6.448193597549938,5.626767,0.0,0.08952095,0.07269065169727101,0.06369794086169671,"{""type"":""MultiPoint"",""coordinates"":[]}"
60,0.3454566056401852,Shanghai,3,31.816081575303155,121.2882838736075,37.85047592000001,-6.711381137549957,4.740239,0.0,0.06821803,0.1633660462411011,0.05413994598476326,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.3104001080209855,Shanghai,5,31.816081575303155,121.37362382559886,38.73232508000001,-5.829531977549955,1.6596293,0.0,0.057968166,0.10814023930288386,0.07020646893943194,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.6173756909693646,Shanghai,4,31.820573151723753,121.2882838736075,39.961103270000024,-4.600753787549941,8.141868,0.0,0.14824581,0.051636485656832945,0.03691236291299848,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.638352605063119,Shanghai,6,31.820573151723753,121.2927754500281,43.43552060000002,-1.1263364575499466,9.955244,0.0,0.13644244,0.05452251016686205,0.04087476432323456,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.3868955315556377,Shanghai,6,31.820573151723753,121.2972670264487,39.689370680000025,-4.87248637754994,5.826074,0.0,0.13644244,0.08841519433190115,0.05363184913585428,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.48251373696086164,Shanghai,4,31.825064728144348,121.2882838736075,38.37343298000002,-6.188424077549946,6.5057344,0.0,0.068224594,0.07114566454444737,0.03728694761829341,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.37862884403918595,Shanghai,5,31.825064728144348,121.2927754500281,39.86368970000001,-4.698167357549956,8.307111,0.0,0.11593621,0.08136640268597095,0.053117996163885385,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.38357075832027476,Shanghai,4,31.825064728144348,121.35565751991646,37.28992063999999,-7.271936417549973,1.7806728,0.0,0.068224594,0.10514815369970165,0.056218812809675,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.5311665357730817,Shanghai,5,31.825064728144348,121.36014909633707,37.624886600000025,-6.93697045754994,1.9931376,0.0,0.068224594,0.08916501008206978,0.05242960955365561,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.44512182162725367,Shanghai,5,31.825064728144348,121.36464067275766,37.92225434000002,-6.639602717549941,1.8278126,0.0,0.0,0.09588529201573692,0.10000085073988885,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.39316587233250694,Shanghai,4,31.829556304564946,121.32421648497228,37.63172264000002,-6.930134417549944,12.115076,0.0,0.0,0.0872773828616898,0.05017226595165474,"{""type"":""MultiPoint"",""coordinates"":[]}"
